Date,close,high,low,open,volume,SMA_20,EMA_20,EMA_50,RSI_14,ROC_10,MACD,MACD_SIG,ATR_14,OBV,ADX_14,CCI_20
2022-03-11,397.3524169921875,405.5818994399163,396.84161237205296,404.9670575295323,95636300,408.7346160888671,408.5121870789476,417.9050733238704,39.74595284228115,-4.03883243562585,-6.2533232804237855,-5.71861679174247,9.150295434817536,-804277800.0,35.781601670271726,-3927.9254774802084
2022-03-14,394.44842529296875,401.5901058587185,393.30387079878767,398.1280659463087,95729200,407.62505645751946,407.17278119456864,416.985204773639,38.12676658518688,-4.495795137114773,-6.6109612922801375,-5.897085691850004,9.088576836611345,-900007000.0,36.271321215603784,-3917.279204075642
2022-03-15,403.1225280761719,403.7562779787934,395.79165191371726,397.06862015150375,106219100,407.0173065185547,406.7870428023404,416.4415703933462,45.295476581126636,-0.8860777159479133,-6.123872204421616,-5.942442994364326,9.104239397269437,-793787900.0,36.3195400757331,-3911.344773452519
2022-03-16,412.0614318847656,412.1181847431763,401.8265763662033,406.6413318363514,144954800,406.5216461181641,407.2893655720952,416.26980025575483,51.52812211362914,-0.518397470232723,-4.959387034565793,-5.74583180240462,9.189051467248262,-648833100.0,34.97261637622561,-4328.86853004691
2022-03-17,417.2166748046875,417.2166748046875,409.7628253475534,410.1411873324134,102676900,406.2600982666016,408.23482359424685,416.30693259100707,54.731408204636246,1.2301838615403218,-3.5792794231514904,-5.312521326553995,9.065108466525821,-546156200.0,33.005052328898316,-4582.511298739333
2022-03-18,421.786376953125,422.10898522065065,414.8597246560477,415.59983278904184,106345500,406.6782409667969,409.5254477236638,416.5218127620705,57.417730575712106,3.1772104244315607,-2.0926743776021794,-4.668551936763632,8.9354050449599,-439810700.0,30.7395878786106,-4443.845054969166
2022-03-21,421.6629943847656,423.6271083158259,418.1427105740209,421.6155341135983,88349800,407.22406311035166,410.6814045485306,416.72342772766643,57.318827672703776,6.280076965648906,-0.9139496678517389,-3.9176314829812533,8.68890452330598,-528160500.0,28.82205170608732,-4092.254602005059
2022-03-22,426.5970458984375,427.53640601074585,423.0577952903336,423.0577952903336,74650400,408.2369827270509,412.1971799151884,417.1106284402457,60.26634324533305,8.345155110003173,0.413567529400666,-3.0513916805048695,8.487797887782712,-453510100.0,27.5096992753154,-3542.6347276151773
2022-03-23,421.1031799316406,425.55332638564335,421.0177861842086,424.0541434470879,79426100,409.33560943603516,413.04537039294576,417.2671990869671,55.65739620945228,4.157283456751133,1.010674971157016,-2.2389783501724927,8.280045161100297,-532936200.0,25.999852578374995,-3306.382017036488
2022-03-24,427.4510192871094,427.4605171330371,422.01408163043,423.1337270897033,64736900,410.4512969970703,414.4173369542946,417.6665645850119,59.510428174308615,6.206991150905485,1.97335687586218,-1.3965113049655582,8.14270887826431,-468199300.0,24.83750570666625,-3127.309691085961
2022-03-25,429.53851318359375,429.8136901005225,425.4963689988191,428.08676165984116,77101300,411.22440948486326,415.8574489761327,418.132131196721,60.71920374301184,8.100138520621877,2.8716301675773366,-0.5428830104569794,7.869466894224244,-391098000.0,24.051257994256787,-2772.4456703388128
2022-03-28,432.5938415527344,432.5938415527344,427.0430166243515,428.9407325686296,68529800,412.2032608032227,417.4513911262852,418.6992570930352,62.48455042773619,9.670571312696678,3.7864103068574195,0.32297565300590036,7.703849610949862,-322568200.0,23.657651099862367,-2455.405393829663
2022-03-29,437.9454650878906,438.4388898555026,433.79895962879624,436.4937132848256,86581500,413.7642120361328,419.4032076940572,419.45401034773545,65.41634140922146,8.638300910123979,4.886878557737646,1.2357562339522494,7.571078088936891,-235986700.0,23.933027098662116,-2190.7470768412336
2022-03-30,435.24114990234375,437.6132947591107,433.1251862656429,436.79726187082275,79666900,414.815835571289,420.9115831424654,420.07311385968086,62.74777735676357,5.625306380059469,5.4776490123410895,2.0841347896300175,7.37459242703052,-315653600.0,24.065877773763955,-1955.4687594630218
2022-03-31,428.5422668457031,435.29813157975457,428.086804553789,434.47262970310084,121699900,415.6356231689453,421.63831492372617,420.40523750619155,56.58952858327474,2.7145588191837007,5.3436961729697146,2.7360470662979575,7.362930612668737,-437353500.0,23.308850898225057,-1824.443365091391
2022-04-01,429.7568054199219,430.26916792356127,426.1701231101965,430.12684500588364,89048800,416.68356323242193,422.41150449479244,420.7719656596712,57.405741649119534,1.8896837124928443,5.27473681273932,3.24378501558623,7.129795912718452,-348304700.0,22.293116097102075,-1798.0570189777109
2022-04-04,433.43829345703125,433.54268288752115,429.13049927776314,429.9560010487496,59601000,418.51812896728524,423.46167487214854,421.2686843968226,59.868870803558366,2.792585365345273,5.454277820502114,3.685883576569407,6.935680748221278,-288703700.0,21.78031647509223,-1860.482177103702
2022-04-05,427.9634704589844,434.4156939980702,426.81536025846015,431.93918824030493,74214500,420.22935638427737,423.89041730899004,421.5312250267113,54.79426189177732,0.32030802221546273,5.096048823087415,3.9679166258730083,6.983155961891905,-362918200.0,20.90902983761347,-2068.943357876161
2022-04-06,423.68408203125,425.9708333848193,420.790076589019,424.0351838301639,106898000,421.19878692626963,423.8707663301576,421.61565079159516,51.14503160537906,0.6128906696996074,4.415934733178688,4.0575202473341445,6.996744383897152,-469816200.0,19.66014580552838,-2303.038281457269
2022-04-07,425.81890869140625,427.6407284264282,420.84690303643987,422.80154780721716,78097200,422.366244506836,424.0563036978956,421.78048443472505,52.83264628280613,-0.38182400370108194,4.003057333824756,4.046627664632267,6.982250170046522,-391719000.0,18.263991540789167,-2660.649168150698
2022-04-08,424.680419921875,427.5839233445298,423.1337766107068,425.05995736438757,79272700,423.73264465332034,424.11574333827457,421.8942073950054,51.804899306669135,-1.1310029514495012,3.5431393859486775,3.9459300088955493,6.801385638887702,-470991700.0,16.967562580674183,-3222.1983163833183
2022-04-11,417.4216003417969,422.2417859664236,416.91870678869503,421.39728849520446,89770500,424.88130340576174,423.47820591003864,421.71881103997765,45.700700930419984,-3.507271660752009,2.563376019988823,3.6694192111142043,6.869980459908578,-560762200.0,16.667651890630346,-4038.121751829111
2022-04-12,415.8749694824219,422.95344185969435,414.3188285059621,420.4199783284058,84363600,425.51892547607423,422.7540881550275,421.48964078281864,44.4976062502472,-5.039553406732835,1.6431649265944657,3.2641683542102564,6.996025666610271,-645125800.0,16.730574265626544,-4869.033584091345
2022-04-13,420.63824462890625,421.3973194587367,415.44799012468565,415.62827546421886,74070400,425.94776611328126,422.5525792477778,421.45625269835153,48.954554815133115,-3.3551297428365845,1.2834526579669046,2.868025214961586,6.921261642856043,-571055400.0,16.789002185265872,-5463.142212997796
2022-04-14,415.4005432128906,421.98561991128474,415.29615377751963,420.86594548757074,97869500,425.85695953369145,421.87143295874097,421.21877389500014,44.70358507860363,-3.0666108455398136,0.5691782301809098,2.408255818005451,6.90470482077812,-668924900.0,16.7242317640766,-5639.768307087479
2022-04-18,415.57135009765625,417.2603162227855,413.332030102549,414.4706713145492,66002500,425.546208190918,421.2714250672091,420.99730629510435,44.871704848889685,-3.3008099332841985,0.016700772094282,1.9299448088232174,6.692103485025145,-602922400.0,16.955476672216243,-5383.6982245755935
2022-04-19,422.27978515625,423.000897567329,415.2961750081894,415.4669625036937,77821000,425.5770477294921,421.36745936140346,421.04759958377673,51.15314147261804,-2.5744168130099574,0.11880355721797287,1.5677165585021684,6.764433418890464,-525101400.0,16.035445553111714,-5322.360905169018
2022-04-20,421.9666442871094,424.6803932967964,420.7995674484736,424.06364137177405,65224400,425.3455276489258,421.4245245924231,421.08364055253486,50.86181530694065,-1.4012472058522878,0.1724648317028823,1.2886662131423112,6.558461449564201,-590325800.0,14.896739370826188,-5187.025084009355
2022-04-21,415.65673828125,426.9956031035997,414.745842697952,425.6007806681519,85417300,425.0732055664063,420.8752116104066,420.87082085562173,45.267332923788416,-1.8946531367227342,-0.2908125956690242,0.9727704513800441,6.964982803570165,-675743100.0,14.788032580014622,-5017.403990381902
2022-04-22,404.2514343261719,415.6756627769985,403.6821137856455,414.5655152319754,132471800,423.9132263183594,419.29199472619376,420.21908020740807,37.28437895783289,-5.064940500531991,-1.5602899543208082,0.4661583702398737,7.324166102697507,-808214900.0,15.98264607365706,-4294.4563665372925
2022-04-25,406.5951843261719,406.76597183059135,397.4197139696294,402.00271470283917,119647700,422.76605987548834,418.08277468809644,419.68480978069294,39.6400607030375,-4.258551783251537,-2.3501478284289306,-0.09710286949388713,7.468601228287824,-688567200.0,17.645635228843258,-3762.4935799786413
2022-04-26,394.8198547363281,404.25150641243613,394.7913901520683,404.0522253657664,103996300,420.877360534668,415.8672585022137,418.70971350444336,32.94471361303206,-5.414608536539984,-3.8815425651287683,-0.8539908086208634,7.7782578672746645,-792563500.0,19.400976866062543,-3306.798334746368
2022-04-27,395.9300537109375,401.2911257473321,393.7856538532341,395.90158912299444,122030000,418.7765899658204,413.96847709352073,417.81639351254114,34.07528881230299,-4.795892331848408,-4.948556271803568,-1.6729039012574045,7.758773154904902,-670533500.0,21.112082179903123,-3135.2694414435778
2022-04-28,405.93096923828125,407.6673957249043,396.24313643650856,400.69328310824267,105449100,417.31108093261724,413.2030001549265,417.3502984429623,43.34247066753161,-3.4964189724593377,-4.9303480367117345,-2.3243927283482706,8.042956644837894,-565084400.0,21.48906265471649,-3012.8071119814804
2022-04-29,390.92950439453125,404.0901605040377,390.17989845051727,401.9267653758565,145491100,415.43044281005865,411.08171484441266,416.3141888724356,35.32164670308391,-5.890950124689195,-6.056594073258395,-3.070832997330296,8.593536226475472,-710575500.0,22.407482140651613,-2634.073882015976
2022-05-02,393.28271484375,394.64907282127996,384.3064963886446,390.99596335297906,158312500,413.6067382812501,409.3865719872067,415.41099381248716,37.28232811956092,-5.363371476081925,-6.682239062372901,-3.793114210338817,8.718467669772608,-552263000.0,23.735537223232214,-2292.042086555801
2022-05-03,395.0855407714844,397.5051173465634,392.2199707737604,393.7856098060658,100028200,411.68910064697275,408.02456901428076,414.6139172226439,38.81266597002253,-6.439864123427868,-6.952450714169004,-4.424981511104854,8.473230448560493,-452234800.0,24.4611820756095,-2169.1510389381633
2022-05-04,407.1169738769531,407.68629441618054,392.5519991195414,395.7496456535838,144247900,410.6467758178711,407.9381313821543,414.3199194443815,47.94189307685034,-3.5191574052598384,-6.125152350733401,-4.765015679030564,8.949020794851826,-307986900.0,23.58464810513192,-2214.8076710244422
2022-05-05,392.6469421386719,403.26466589369136,388.5004371483432,402.83766819412307,172929100,409.0949188232422,406.4818276446798,413.4699987657263,40.177729496771164,-5.535768826393661,-6.561486337411907,-5.124309810706833,9.639557647263118,-480916000.0,23.178152382799876,-2171.7241588605625
2022-05-06,390.30322265625,393.58626302991394,384.98014349725037,390.075506016204,151770800,407.3191345214844,404.94100812197223,412.56149774182524,39.07393684663721,-3.450380254845974,-7.01553205392122,-5.5025542593497105,9.565740639077436,-632686800.0,23.136737145592292,-2149.801090224308
2022-05-09,377.80682373046875,385.6254048215441,376.222218040834,384.3824030885751,155586100,404.97545471191404,402.35680008468614,411.1985693492231,33.749926690271295,-7.080349621801968,-8.288180526132749,-6.059679512706319,9.888259494530192,-788272900.0,23.834071110550166,-2079.343241849094
2022-05-10,378.67974853515625,385.312256912979,374.6281351627776,383.80357611684485,132497200,403.03836212158205,400.10184279425476,409.92332147416164,34.42210702191081,-4.087967210248506,-9.121182558105374,-6.671980121786131,9.945106798506709,-655775700.0,24.60344972970852,-2014.8765120954145
2022-05-11,372.66400146484375,383.3766170241636,371.91439549274446,377.7119332720128,142361000,400.8778137207031,397.4887150485966,408.4621716698747,32.01162149721923,-5.876303662232203,-10.149763032546389,-7.367536703938184,10.05347213657188,-798136700.0,25.52589661598038,-1895.5748289701423
2022-05-12,372.2749328613281,375.5579733330181,365.4526417334001,369.4568235292296,125090800,398.45964813232416,395.08740245933296,407.043064265618,31.856245842082018,-8.29107383457532,-10.87100092211773,-8.068229547574093,10.057176383932315,-923227500.0,26.839892021101385,-1816.2683894361785
2022-05-13,381.1752624511719,382.5605871160499,375.3777246252647,376.42147428654954,104174400,396.74838409423836,393.76243674427,406.0286406650515,39.13425845321317,-2.4951408971974813,-10.602189490288708,-8.575021536117017,10.073496231845848,-819053100.0,26.96171779966871,-1844.3124224758749
2022-05-16,379.6285705566406,383.3101440048578,377.2659235471476,379.52421008230226,78622400,394.9512451171875,392.4163542502101,404.99334379805504,38.36737176077209,-3.4718394101134407,-10.394142400068631,-8.93884570890734,9.785690819407586,-897675500.0,26.963137600025284,-1881.4039505833673
2022-05-17,387.43768310546875,387.67489759175146,381.9912188097621,385.73921927576754,83029700,393.2091400146484,391.94219509356805,404.30488651599285,44.302033722305644,-1.935747294391396,-9.489741628621346,-9.049024892850142,9.661450549100676,-814645800.0,26.321527127897035,-2008.8544034482413
2022-05-18,371.8194274902344,383.1487926664534,370.57642600894525,382.86414689090776,117674500,390.7017791748047,390.0257410361077,403.03094694635524,36.692208549572534,-8.670123981955875,-9.918921054729822,-9.223004125226078,10.175722445345164,-932320300.0,26.700694208738124,-2125.6281201022016
2022-05-19,369.5422058105469,373.98288298423296,367.3123838565206,368.74516861446125,98510700,388.3960525512695,388.0749281574829,401.7176629802451,35.7285484978062,-5.88435407195023,-10.323795313966798,-9.443162362974222,9.925349351228535,-1030831000.0,27.290844894547163,-2190.425220141249
2022-05-20,369.70355224609375,376.72509575107233,361.07843638256344,373.1384136201305,131432200,386.6686584472656,386.3252733087791,400.4622076573372,35.85708823937176,-5.277863264864432,-10.510483461656179,-9.656626582710613,10.334014352462846,-899398800.0,28.26218163500351,-2173.286011627464
2022-05-23,376.6207580566406,377.38933077714205,370.41521816810126,372.739903066548,76414900,385.16993713378906,385.4010337609564,399.5272488494668,41.27918649628741,-0.31393442344870837,-9.98517162140729,-9.722335590449948,10.144854650933237,-822983900.0,29.059993830071484,-2248.713247028658
2022-05-24,373.7456359863281,374.941177198032,367.17002901615945,372.4836388180069,91448800,384.11622619628906,384.2909958776585,398.5162052077751,39.77420722277168,-1.3029776659340015,-9.689165853357963,-9.71570164303155,10.09527425018666,-914432700.0,30.02421618538571,-2266.678984472686
2022-05-25,377.0477600097656,379.02140118585976,371.84803585839853,372.2465400672282,91472900,383.17211151123047,383.6011638902401,397.6743053960884,42.37285986562343,1.1763300258920846,-9.083417356824441,-9.589244785790129,9.886566469991987,-822959800.0,30.254133538164773,-2384.183283911464
2022-05-26,384.5816345214844,386.2231692896121,378.072482526249,378.2812324449887,82168300,382.1046447753906,383.69454204559673,397.1608673225745,47.896694486727036,3.3058099199874085,-7.904320512658842,-9.252259931163872,9.835769527838735,-740791500.0,29.41604546752842,-2787.7789782285404
2022-05-27,394.0228271484375,394.13668548828804,386.84946216934003,387.04871426407846,84768700,382.259310913086,384.6781882458673,397.0378069235888,53.86483255170296,3.3705137669870124,-6.137305390861513,-8.6292690231034,9.815718202050515,-656022800.0,27.65891204883523,-2860.1771990109905
2022-05-31,391.8118896484375,395.1613569109401,389.0602075020582,392.4001769192746,95937000,382.18576965332034,385.3575883794454,396.83286899122993,52.352506765602385,3.2092734943349375,-4.859322114343854,-7.875279641351492,9.550391859681334,-751959800.0,25.908484815946096,-2829.140408293352
2022-06-01,388.6427307128906,394.9526303936965,386.1187650491988,393.93737437755783,86585800,381.86362915039064,385.67045907786877,396.5116870979617,50.17778468454032,0.3110300468872656,-4.055486674730105,-7.111321048027215,9.499211394311073,-838545600.0,24.60656906415986,-2956.977632394421
2022-06-02,396.0438537597656,396.0912850769354,386.2231676872298,388.48145435599463,79609600,381.3099731445313,386.6584014285256,396.4933406925423,54.89051354009154,6.515105042532371,-2.789081723433185,-6.24687318310841,9.525561822553536,-758936000.0,23.250573402062987,-3225.926107460068
2022-06-03,389.54412841796875,392.86513105129364,388.56680594414985,391.30899020382157,71874300,381.1548324584961,386.93323257037736,396.2208225641277,50.38320513562983,5.412621966562665,-2.2835963133760515,-5.454217809161938,9.379239393486554,-830810300.0,21.991434572973038,-3370.1698567029216
2022-06-06,390.7303161621094,395.3037905604016,389.55371233393424,393.5673928404074,57508900,381.1761871337891,387.29485957911373,396.00550858757794,51.1712281346625,5.687466021970795,-1.7669121827345862,-4.7167566838764685,9.120698161268432,-773301400.0,20.480154588144302,-3296.356072863466
2022-06-07,394.4782409667969,394.93370326048847,386.76402029869297,387.22898043918536,59272400,382.00975799560547,387.97899113984545,395.9456157397042,53.67474283141371,4.741502566746635,-1.0429871708012683,-3.9820027812614285,9.052768504163224,-714029000.0,19.45155389300469,-3027.1571488219465
2022-06-08,390.1894226074219,394.5541755868327,389.39238529138436,392.76081990811025,64350000,382.5852416992188,388.18950842247176,395.7198826756931,50.48491363016065,4.3997267226139,-0.8060515215067312,-3.3468125293104896,8.774841489255016,-778379000.0,18.496424676089337,-2866.4413536992015
2022-06-09,380.9095764160156,390.68280270998093,380.9095764160156,388.4055491902739,86289800,382.9975204467774,387.49618156471405,395.1390863517842,44.34415969908552,1.0242247311454598,-1.3515050363710657,-2.947751030722605,8.846154689591465,-864668800.0,18.66432864358255,-2988.226835206635
2022-06-10,369.86480712890625,375.53898793791575,369.81737581545275,374.6850215978316,132893900,382.87701416015625,385.8170030470181,394.1479381469655,38.363145422445456,-3.826710916887525,-2.6445171061182577,-2.8871042458017357,9.006586540375139,-997562700.0,19.845139505392417,-3016.834672873235
2022-06-13,355.8216857910156,362.283405288433,354.2086158993592,360.423652051948,170004900,381.6093353271484,382.96030616549405,392.6449478584969,32.38258820299372,-9.695159448980508,-4.747672799043983,-3.2592179564501853,9.48155830388742,-1167567600.0,21.939172972186952,-2548.5822285511194
2022-06-14,354.74957275390625,358.61143216554296,351.6373193482159,357.57718031270616,104011800,380.3653854370117,380.2735696501047,391.1588547171404,31.97279042898012,-9.45921190084004,-6.426864506729032,-3.892747266505955,9.302455054847396,-1271579400.0,24.017354774886748,-2147.3312802885857
2022-06-15,359.80694580078125,364.26656078644334,353.0890153068255,358.0610216928037,125666800,378.98384857177734,378.3243673787406,389.92936809296947,36.081929058108464,-7.419612573021925,-7.265792758221892,-4.567356364849143,9.436390085188142,-1145912600.0,25.081642663691582,-1953.2959899100397
2022-06-16,347.8988037109375,351.9694129173552,345.4602315344534,351.56141089908436,134473300,377.7878173828125,375.42669464847364,388.2811106662231,31.289358672959523,-12.15649468910385,-8.790208930994709,-5.411926878078257,9.787127526698121,-1280385900.0,26.52532571379512,-1704.5499101835605
2022-06-17,348.6487731933594,352.00319986018303,345.1323892326363,348.3152615671358,111113900,376.7431457519531,372.87641641465325,386.7269013535618,31.902826938276384,-10.498259950854639,-9.824552139771754,-6.294451930416956,9.578819176758739,-1169272000.0,27.88467449470328,-1532.2189033398906
2022-06-21,357.42547607421875,358.8167847118206,354.3188279292555,354.39508075105675,76811900,376.12924194335943,371.4048982869928,385.57782585241114,38.79031319084756,-8.523740982021176,-9.822838445157913,-7.000129233365148,9.620904344023204,-1092460100.0,28.1368958929099,-1437.7775289665065
2022-06-22,356.7774658203125,360.90375545370335,352.7654972536225,353.18480051988905,90059400,375.137077331543,370.01180948064234,384.44839996879944,38.48084824399516,-9.557124127831841,-9.761247753733187,-7.552352937438757,9.51500104802732,-1182519500.0,28.07964191070208,-1315.0526975176354
2022-06-23,360.27484130859375,361.00860756659887,355.3480709955404,358.9216589541497,79292100,374.4635375976563,369.0844791785425,383.5004172762424,41.20705302000117,-7.666681761623723,-9.322760731429469,-7.9064344962368995,9.23968215681526,-1103227400.0,28.01122305810994,-1233.5064919965494
2022-06-24,371.72930908203125,371.7388479545393,363.4290649855381,363.45765252113387,98050300,374.19761505126957,369.3363677407795,383.03880519019486,49.154347358703745,-2.410090977591495,-7.959227763579065,-7.916993149705333,9.398562477467426,-1005177100.0,26.53116347466673,-1202.6119315742662
2022-06-27,370.30950927734375,372.94918935666453,369.213614685377,372.65377505140225,66009600,373.4840087890625,369.42904788711894,382.5396171151811,48.28313030537591,0.12023370157586019,-6.913489636280133,-7.716292447020294,8.994063348454576,-1071186700.0,25.014295783185688,-1233.110145331872
2022-06-28,362.74298095703125,374.6644792020002,362.6286308001763,371.87232290504204,86548900,371.92001647949223,368.792279608063,381.76327844231247,43.82511336031689,1.945158331378572,-6.618990631768497,-7.4968320839699345,9.211333709409528,-1157735600.0,24.2704686221311,-1321.44901543625
2022-06-29,362.4476013183594,364.286801041329,360.6179404700163,363.29574686594935,65676000,370.45180206298835,368.1880245328531,381.0058009080398,43.65565796117761,2.1699895237910076,-6.336390748905387,-7.264743816957026,8.81544277097404,-1223411600.0,23.77069880461395,-1420.034072065978
2022-06-30,359.5029602050781,362.75254644984545,355.0335903944629,358.5404645110338,112508300,368.9948135375977,367.3608755492555,380.1625522530217,41.91567372517967,-0.08448574971963894,-6.277671148873765,-7.067329283340374,8.737122291288932,-1335919900.0,23.81245547020749,-1508.527248877874
2022-07-01,363.3052062988281,363.74358732379653,356.21520605993095,358.8453758820179,74839700,367.3578811645508,366.9746213349291,379.5014798626612,44.96588083950369,4.428414936629536,-5.856812273576963,-6.825225881387692,8.650783646472979,-1261080200.0,23.708247980678056,-1670.255395905919
2022-07-05,363.9913635253906,364.0104412734267,355.3575774256308,358.197399099367,81438000,366.0802429199219,366.6905015435445,378.8932400062976,45.52186283107589,4.4005863527081175,-5.40559904809345,-6.541300514728844,8.650932232281761,-1179642200.0,23.693455400189734,-1884.9066131288719
2022-07-06,365.220703125,367.717445353006,361.7424165306726,364.1343183853388,70426200,364.8047622680664,366.5505207417783,378.357062089384,46.56346036997026,2.180937726208018,-4.892415167781849,-6.211523445339446,8.459796274428307,-1109216000.0,23.111880601327577,-2264.354965346055
2022-07-07,370.6907043457031,371.4911846715667,365.2397895803047,367.0027657050705,64525900,363.6153854370117,366.94482394215214,378.05642060923964,51.04828857262787,3.899696549893062,-3.998240632350189,-5.7688668827415945,8.303416651009622,-1044690100.0,22.027785271029934,-2709.561155310691
2022-07-08,370.3857421875,372.2630682971359,367.5173328363373,369.05157936616473,72397800,362.62520141601556,367.2725304417091,377.7556096907401,50.79234222451828,2.8064410054783004,-3.276440007440158,-5.270381507681307,8.049296565994547,-1117087900.0,20.910784221340965,-3295.146138371868
2022-07-11,366.15460205078125,368.6703928823558,365.4589331166824,367.6983874150096,58366900,361.88745269775393,367.16606107114455,377.3006682146633,47.25246378052392,-1.4996684132915123,-3.011115198175503,-4.818528245780147,7.826261744910481,-1175454800.0,20.137547889319077,-3919.2347713193753
2022-07-12,362.91455078125,367.993827167092,361.16111363619996,365.6018961252451,62219200,361.5399398803711,366.76115532924985,376.7365067466863,44.684291571611844,-1.9969669454411139,-3.0273905605868663,-4.4603007087414905,7.755294015337735,-1237674000.0,19.943193688342976,-4266.766085249404
2022-07-13,361.00860595703125,363.9532680138976,357.0347924506578,357.4540957624864,84224600,361.7992858886719,366.2132934842767,376.1197263235626,43.19699907747218,-0.47812779048795584,-3.1576829181336166,-4.199777150619916,7.695521268759314,-1321898600.0,20.221343018252842,-4405.272988206823
2022-07-14,360.1318359375,361.21819135018467,353.58502868058895,356.03410506576927,89704800,362.0683990478515,365.63410705125034,375.4927502299915,42.49626645559087,-0.6389241844713713,-3.2937206024632815,-4.01856584098859,7.691067083104771,-1411603400.0,20.835526772091637,-4554.635701348595
2022-07-15,367.0122375488281,367.1265877056468,362.63816955892236,364.5535928494989,79060400,362.4286636352539,365.7653575748292,375.16018110524,49.429120354892866,2.0887943007385363,-2.8139036100519093,-3.7776333948012537,7.6413302748934875,-1332543000.0,20.415098549562433,-4483.845350247468
2022-07-18,363.98187255859375,370.7859691967166,362.7525501059406,370.1093779909023,63203600,363.2328170776367,365.59550185899724,374.721816064195,46.75541377830128,0.186252838669493,-2.6476498561294193,-3.551636687066887,7.669336618885097,-1395746600.0,19.474543860452297,-5075.872335542411
2022-07-19,373.81634521484375,374.38812509860895,367.26002700439284,367.9175404264999,78506000,364.49119567871094,366.3784393214588,374.68630740343616,55.22082027103859,2.699234837413326,-1.7027050808353579,-3.1818503658205817,7.864830613251534,-1317240600.0,18.093125105702896,-5595.511105972806
2022-07-20,376.1987609863281,377.61868645262103,372.63471171351443,374.00697188868077,71843800,365.4298599243164,367.3137080514463,374.74561930864763,57.00422259421679,3.0058695378971407,-0.752909425192172,-2.6960621776949,7.6590551936697535,-1245396800.0,17.221703302203654,-5429.267745278362
2022-07-21,380.0296325683594,380.07726877334886,373.2064587109506,375.6174381384512,64903900,366.5924682617188,368.52474848162854,374.9528355149109,59.778179079531164,2.519331645809721,0.3054092280827376,-2.0957678965393725,7.602751970007505,-1180492900.0,16.728572368626786,-5199.594729713419
2022-07-22,376.503662109375,381.35420826114387,374.2737469034611,380.15350258530145,72197300,367.40390930175784,369.28464501760436,375.0136522441056,56.18514681408926,1.6517698240063279,0.849821820352588,-1.5066499531609803,7.565445497698597,-1252690200.0,16.43481191968576,-4910.641469885414
2022-07-25,376.96112060546875,377.8187758914489,374.71212748110185,377.1326458462782,53631500,367.66549987792973,370.0157379307343,375.09002355239437,56.55003981248352,2.951354016626224,1.303163739108868,-0.9446872147070107,7.246959991459204,-1199058700.0,16.162034359954813,-4445.826508580808
2022-07-26,372.5013122558594,375.52216914554964,371.6055305018474,375.31251747797376,52946400,367.7750900268555,370.25245929503194,374.9885054623342,52.00306746647208,2.641602948675343,1.2877270978337947,-0.49820435219884956,7.1118621423279285,-1252005100.0,15.366372884596537,-4318.421888237177
2022-07-27,382.173828125,383.92726526145685,375.5126398831095,375.8080541838099,82342100,368.7466323852539,371.3878277550289,375.27028282165446,59.591764615126685,5.862802664180234,2.0325546180445144,0.007947441849823211,7.420011489704325,-1169663000.0,15.7414786246915,-3770.690680656632
2022-07-28,386.9671936035156,387.66283348896036,379.41976258385523,382.9838409651642,73966600,369.97261199951174,372.8715768834562,375.7289852052569,62.73609303955756,7.451537183919735,2.975322660734605,0.6014224856267796,7.478801447947239,-1095696400.0,16.502938698406954,-3422.4086797620325
2022-07-29,392.608642578125,393.5997257422066,387.63420717412276,388.40609981595657,87003700,371.6278961181641,374.7512974258056,376.3909325532125,66.08136329241181,6.974264727587312,4.130081898301228,1.3071543681616693,7.418353640143221,-1008692700.0,17.792911256716376,-3071.2930982248563
2022-08-01,391.4460754394531,393.9618954868596,389.1875723544022,389.9022899930606,69997500,373.0349395751953,376.34127628424824,376.98133031345725,64.79054090383005,7.545486451784269,4.895000937773602,2.0247236820840557,7.22949431816566,-1078690200.0,19.024544834626603,-2815.275082692768
2022-08-02,388.863525390625,393.5711340175346,387.68186833804964,389.8736572094908,63435400,374.27854766845707,377.5338714372365,377.447298747856,61.8980000636546,4.025286846976467,5.232497606538914,2.6662784669750277,7.133763701117037,-1142125600.0,19.86569643955978,-2677.9849184434156
2022-08-03,394.95294189453125,396.125060100099,390.71227266816476,390.9981480641734,67820600,375.76515960693365,379.1928305284074,378.13379455752954,65.77762431168159,4.9851788078814785,5.923053890281665,3.317633551636355,7.142890201713963,-1074305000.0,20.914590031982776,-2486.1573704827415
2022-08-04,394.68609619140625,395.5628000849771,393.0374706018541,394.8766700856068,45656600,376.9649291992187,380.6683796391692,378.78290442552475,65.46306146794909,3.856663367010067,6.375301989371678,3.9291672391834203,6.81306443610032,-1119961600.0,21.888562653518417,-2299.9126818467576
2022-08-05,394.0190124511719,394.66701603497324,390.33107463279765,390.3882497089018,56814900,378.1465927124023,381.93986847840756,379.38039885790306,64.63096306178171,4.6521062354789615,6.603759751667155,4.464085741680167,6.637489944850911,-1176776500.0,22.19291777029832,-2164.1806354086884
2022-08-08,393.5616455078125,397.9738404362048,392.4562120570023,395.715337324213,53886100,379.5169448852539,383.0467043859699,379.93652617750735,64.03002302814934,4.403776409535355,6.671009242295497,4.905470441803233,6.557499833018882,-1230662600.0,22.876003137431432,-2063.6840837714735
